listing_id,tower_number,unit_category,unit_number,floor_area_sqft,sale_price,client_ref,client type ,Individual,Company,gender,country,Country Encoding ,region,acquisition,Region Encoding ,Home ,Investment,loan type,satisfaction,referral channel,Sacled Satsifaction Score,Website,Client,Agency,,,,,,
2049,2,Apartment,49,1288.62,"$323,915.81 ",C0124,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
3008,3,Apartment,8,697.89,"$219,865.76 ",C0088,Individual,1,0,M,USA,2,Oregon,Investment,6,0,1,No,2,Website,0.8,1,0,0,,,,,,
3013,3,Apartment,13,781.07,"$253,025.78 ",C0053,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,4,Agency,2.8,0,0,1,,,,,,
3033,3,Apartment,33,670.89,"$200,300.63 ",C0042,Individual,1,0,F,USA,2,Utah,Home,3,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
3038,3,Apartment,38,1596.35,"$464,549.19 ",C0032,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
3039,3,Apartment,39,923.21,"$312,211.14 ",C0103,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,3,Website,1.8,1,0,0,,,,,,
3046,3,Apartment,46,923.21,"$252,185.99 ",C0092,Individual,1,0,M,USA,2,Kansas,Home,28,1,0,No,3,Website,1.8,1,0,0,,,,,,
4018,4,Apartment,18,1121.95,"$310,832.59 ",C0020,Individual,1,0,F,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
4029,4,Apartment,29,794.52,"$200,148.89 ",C0120,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,4,Website,2.8,1,0,0,,,,,,
4030,4,Apartment,30,1121.95,"$310,577.04 ",C0085,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
4041,4,Apartment,41,1305.62,"$402,081.80 ",C0061,Individual,1,0,M,USA,2,Utah,Home,3,1,0,No,5,Agency,3.8,0,0,1,,,,,,
5027,5,Apartment,27,798.28,"$269,075.30 ",C0026,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Website,3.8,1,0,0,,,,,,
10013,1,Apartment,2,715.67,"$215,511.14 ",C0792,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
10111,1,Apartment,14,1181.69,"$337,234.57 ",C1351,Individual,1,0,F,Australia,1,South Australia,Home,59,1,0,No,2,Client,0.8,0,1,0,,,,,,
10118,1,Apartment,14,1181.69,"$346,672.38 ",C0484,Individual,1,0,F,USA,2,Texas,Investment,49,0,1,No,3,Website,1.8,1,0,0,,,,,,
10119,1,Apartment,14,1181.69,"$374,355.36 ",C0916,Individual,1,0,M,Russia,10,Moscow Oblast,Home,32,1,0,No,2,Website,0.8,1,0,0,,,,,,
10127,1,Office,15,765,"$207,359.10 ",C0282,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,1,Website,-0.2,1,0,0,,,,,,
10136,1,Apartment,17,608.25,"$167,875.27 ",C0203,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Client,2.8,0,1,0,,,,,,
10167,1,Apartment,21,1957.16,"$545,614.44 ",C0501,Individual,1,0,M,USA,2,Nevada,Investment,4,0,1,Yes,5,Agency,3.8,0,0,1,,,,,,
10259,1,Apartment,29,757.2,"$229,840.97 ",C0455,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
10376,1,Apartment,41,835.25,"$210,587.30 ",C0825,Individual,1,0,F,Mexico,9,Nuevo Leon,Home,39,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
10390,1,Apartment,45,767.46,"$214,122.99 ",C1199,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,2,Website,0.8,1,0,0,,,,,,
10391,1,Apartment,46,1153.16,"$326,441.60 ",C1212,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
10409,1,Apartment,47,771.08,"$230,895.04 ",C1428,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
20003,2,Apartment,1,706.3,"$202,389.15 ",C0280,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,4,Client,2.8,0,1,0,,,,,,
20037,2,Apartment,4,1281.85,"$407,225.63 ",C1670,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
20096,2,Apartment,11,1625.05,"$401,094.64 ",C0855,Individual,1,0,F,Australia,1,Queensland,Home,10,1,0,No,4,Website,2.8,1,0,0,,,,,,
20106,2,Apartment,12,1610.5,"$430,917.22 ",C1594,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,No,2,Agency,0.8,0,0,1,,,,,,
20115,2,Apartment,14,1296.39,"$352,637.60 ",C1502,Individual,1,0,F,UK,3,Wales,Home,51,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
20175,2,Apartment,20,727.55,"$207,221.76 ",C0726,Individual,1,0,F,USA,2,Georgia,Home,24,1,0,No,4,Website,2.8,1,0,0,,,,,,
20194,2,Apartment,22,653.41,"$172,520.48 ",C0299,Individual,1,0,F,UK,3,Wales,Home,51,1,0,No,5,Agency,3.8,0,0,1,,,,,,
20280,2,Apartment,33,931.4,"$271,241.62 ",C1812,Individual,1,0,M,France,7,Provence,Home,44,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
20298,2,Apartment,35,1391.68,"$414,228.09 ",C0418,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,5,Agency,3.8,0,0,1,,,,,,
20331,2,Apartment,40,1599.45,"$424,080.23 ",C0462,Individual,1,0,M,Australia,1,Victoria,Home,50,1,0,No,2,Agency,0.8,0,0,1,,,,,,
20348,2,Apartment,42,786.45,"$232,997.81 ",C1976,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,5,Client,3.8,0,1,0,,,,,,
20379,2,Office,45,782.2,"$234,213.56 ",C0790,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
20380,2,Office,45,782.2,"$268,510.94 ",C1515,Individual,1,0,F,USA,2,Nevada,Investment,4,0,1,No,5,Website,3.8,1,0,0,,,,,,
20389,2,Apartment,46,697.74,"$195,064.03 ",C1202,Company,0,1,M,Canada,4,Quebec,Investment,5,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
20395,2,Apartment,46,697.74,"$233,644.34 ",C1395,Individual,1,0,F,Canada,4,Alberta,Investment,11,0,1,No,4,Website,2.8,1,0,0,,,,,,
20400,2,Apartment,46,697.74,"$203,506.46 ",C0826,Individual,1,0,M,USA,2,Ohio,Investment,41,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
20417,2,Apartment,47,708.32,"$231,277.63 ",C1918,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Client,-0.2,0,1,0,,,,,,
20445,2,Apartment,51,699.31,"$211,377.64 ",C1766,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
20446,2,Apartment,51,699.31,"$170,898.56 ",C1531,Individual,1,0,M,France,7,Brittany,Investment,16,0,1,No,2,Website,0.8,1,0,0,,,,,,
20474,2,Apartment,55,579.26,"$186,508.92 ",C1692,Individual,1,0,M,Canada,4,Ontario,Home,42,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
20478,2,Apartment,55,579.26,"$180,470.85 ",C1600,Individual,1,0,F,Belgium,5,Wallonia,Home,52,1,0,No,5,Website,3.8,1,0,0,,,,,,
20479,2,Apartment,55,579.26,"$149,722.30 ",C0863,Individual,1,0,M,Belgium,5,Wallonia,Home,52,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
20482,2,Apartment,55,579.26,"$183,552.54 ",C0914,Individual,1,0,F,France,7,Provence,Investment,44,0,1,No,4,Website,2.8,1,0,0,,,,,,
20486,2,Apartment,56,722.22,"$213,732.45 ",C1350,Individual,1,0,F,Germany,8,Hamburg,Home,57,1,0,No,5,Website,3.8,1,0,0,,,,,,
30001,3,Apartment,1,689.75,"$191,864.06 ",C0071,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,1,Client,-0.2,0,1,0,,,,,,
30022,3,Apartment,2,672.64,"$240,374.88 ",C0788,Individual,1,0,M,France,7,Brittany,Investment,16,0,1,No,4,Website,2.8,1,0,0,,,,,,
30060,3,Apartment,7,744.01,"$220,411.63 ",C0168,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,No,3,Agency,1.8,0,0,1,,,,,,
30105,3,Apartment,10,784.09,"$219,225.38 ",C1822,Individual,1,0,M,USA,2,Oregon,Investment,6,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
30115,3,Office,10,784.09,"$237,286.38 ",C1077,Individual,1,0,M,USA,2,Texas,Investment,49,0,1,No,2,Agency,0.8,0,0,1,,,,,,
30167,3,Apartment,19,1602.22,"$482,466.49 ",C1422,Individual,1,0,M,USA,2,Florida,Investment,23,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
30193,3,Apartment,21,1122.15,"$305,315.50 ",C1794,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,3,Website,1.8,1,0,0,,,,,,
30205,3,Apartment,22,1165.89,"$383,302.73 ",C1172,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,No,5,Website,3.8,1,0,0,,,,,,
30260,3,Apartment,28,679.93,"$198,426.44 ",C0243,Individual,1,0,F,USA,2,Utah,Home,3,1,0,No,2,Website,0.8,1,0,0,,,,,,
30299,3,Apartment,36,733.45,"$207,396.58 ",C1166,Individual,1,0,M,USA,2,New York,Investment,8,0,1,No,1,Website,-0.2,1,0,0,,,,,,
30306,3,Apartment,37,659.12,"$185,073.47 ",C1873,Individual,1,0,F,Canada,4,British Columbia,Home,9,1,0,No,5,Agency,3.8,0,0,1,,,,,,
30347,3,Apartment,42,1343.96,"$398,769.10 ",C0450,Individual,1,0,M,Mexico,9,Nuevo Leon,Home,39,1,0,No,3,Website,1.8,1,0,0,,,,,,
30359,3,Apartment,44,673.86,"$220,677.17 ",C0144,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
30364,3,Apartment,45,1598.85,"$485,278.06 ",C0880,Individual,1,0,F,USA,2,New York,Home,8,1,0,No,2,Website,0.8,1,0,0,,,,,,
30368,3,Apartment,46,1599.81,"$395,214.07 ",C0303,Individual,1,0,F,USA,2,Virginia,Investment,2,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
30473,3,Office,56,1179.42,"$392,645.79 ",C0101,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,No,3,Website,1.8,1,0,0,,,,,,
30496,3,Apartment,58,1588.14,"$528,227.73 ",C0308,Individual,1,0,F,Belgium,5,Flanders,Investment,22,0,1,Yes,4,Agency,2.8,0,0,1,,,,,,
40010,4,Apartment,1,1615.98,"$507,625.15 ",C0262,Individual,1,0,M,USA,2,Oregon,Home,6,1,0,No,2,Website,0.8,1,0,0,,,,,,
40031,4,Apartment,3,1630.82,"$419,373.26 ",C1704,Individual,1,0,F,Denmark,6,Capital Region,Home,18,1,0,No,4,Agency,2.8,0,0,1,,,,,,
40087,4,Apartment,11,802.79,"$248,706.16 ",C1562,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Client,2.8,0,1,0,,,,,,
40096,4,Office,12,789.38,"$262,483.04 ",C0816,Individual,1,0,F,Germany,8,Hamburg,Home,57,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
40110,4,Apartment,14,1322.66,"$336,673.91 ",C0082,Individual,1,0,F,USA,2,Virginia,Investment,2,0,1,No,5,Client,3.8,0,1,0,,,,,,
40119,4,Office,14,1322.66,"$443,646.85 ",C0449,Individual,1,0,M,USA,2,Oregon,Investment,6,0,1,No,2,Agency,0.8,0,0,1,,,,,,
40145,4,Apartment,18,1294.91,"$339,650.50 ",C0170,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
40149,4,Office,18,1294.91,"$411,474.59 ",C1992,Individual,1,0,F,USA,2,Texas,Home,49,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
40151,4,Apartment,18,1294.91,"$432,835.22 ",C0030,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,No,3,Website,1.8,1,0,0,,,,,,
40185,4,Apartment,23,1110.99,"$318,695.18 ",C1047,Individual,1,0,M,USA,2,Virginia,Home,2,1,0,No,3,Website,1.8,1,0,0,,,,,,
40209,4,Apartment,26,790.05,"$227,041.65 ",C1771,Company,0,1,M,USA,2,Georgia,Home,24,1,0,Yes,3,Client,1.8,0,1,0,,,,,,
40220,4,Apartment,26,790.05,"$239,720.69 ",C0831,Individual,1,0,F,USA,2,California,Home,1,1,0,No,2,Website,0.8,1,0,0,,,,,,
40236,4,Apartment,29,776.79,"$248,289.51 ",C1651,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,4,Website,2.8,1,0,0,,,,,,
40248,4,Office,30,1307.35,"$415,366.42 ",C1560,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,4,Client,2.8,0,1,0,,,,,,
40259,4,Apartment,31,793.1,"$232,921.37 ",C0270,Individual,1,0,F,USA,2,Florida,Home,23,1,0,No,5,Website,3.8,1,0,0,,,,,,
40267,4,Apartment,31,793.1,"$246,750.84 ",C1085,Individual,1,0,F,Australia,1,Queensland,Investment,10,0,1,No,1,Client,-0.2,0,1,0,,,,,,
40284,4,Apartment,33,734.73,"$240,169.93 ",C0470,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
40287,4,Office,33,734.73,"$228,208.94 ",C0928,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
40330,4,Apartment,39,743.73,"$229,285.01 ",C0700,Individual,1,0,F,USA,2,Washington,Home,53,1,0,No,5,Website,3.8,1,0,0,,,,,,
40351,4,Apartment,42,738.34,"$222,155.47 ",C0342,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,2,Client,0.8,0,1,0,,,,,,
40354,4,Office,43,1616.99,"$581,950.52 ",C1537,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,No,5,Website,3.8,1,0,0,,,,,,
40380,4,Apartment,45,1160.48,"$339,771.48 ",C0903,Individual,1,0,F,USA,2,Texas,Investment,49,0,1,No,3,Website,1.8,1,0,0,,,,,,
40383,4,Apartment,45,1160.48,"$419,164.55 ",C0641,Company,0,1,M,USA,2,Arizona,Home,12,1,0,No,2,Agency,0.8,0,0,1,,,,,,
40387,4,Office,45,1160.48,"$324,753.68 ",C0358,Individual,1,0,F,Australia,1,New South Wales,Home,33,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
40394,4,Apartment,45,1160.48,"$348,785.34 ",C1734,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
40418,4,Apartment,49,739.7,"$243,338.41 ",C0324,Individual,1,0,M,USA,2,Washington,Home,53,1,0,No,4,Website,2.8,1,0,0,,,,,,
50004,5,Office,1,790.55,"$257,071.38 ",C1933,Company,0,1,F,Australia,1,Queensland,Home,10,1,0,No,1,Client,-0.2,0,1,0,,,,,,
50015,5,Apartment,4,799.1,"$222,889.34 ",C0157,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,Yes,2,Client,0.8,0,1,0,,,,,,
50030,5,Apartment,6,775.85,"$231,930.65 ",C1840,Individual,1,0,M,UK,3,England,Investment,21,0,1,No,3,Website,1.8,1,0,0,,,,,,
50068,5,Office,10,629.27,"$208,569.64 ",C0553,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,3,Website,1.8,1,0,0,,,,,,
50083,5,Apartment,11,1058.56,"$339,165.46 ",C0535,Individual,1,0,F,UK,3,Wales,Home,51,1,0,No,3,Agency,1.8,0,0,1,,,,,,
50121,5,Office,15,1050.95,"$296,079.64 ",C0804,Individual,1,0,M,USA,2,Washington,Home,53,1,0,No,5,Agency,3.8,0,0,1,,,,,,
50122,5,Apartment,15,1050.95,"$331,811.36 ",C1626,Individual,1,0,F,France,7,Provence,Home,44,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
50130,5,Apartment,17,798.74,"$245,892.17 ",C0048,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
50147,5,Apartment,19,819.72,"$230,776.08 ",C1037,Company,0,1,M,Mexico,9,Baja California,Home,14,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
50186,5,Office,23,1006.65,"$311,141.43 ",C1002,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
50208,5,Apartment,27,1278.6,"$481,540.50 ",C0899,Company,0,1,F,USA,2,Washington,Investment,53,0,1,No,2,Website,0.8,1,0,0,,,,,,
50237,5,Apartment,32,1051.39,"$305,116.48 ",C0371,Individual,1,0,M,Belgium,5,Wallonia,Investment,52,0,1,No,3,Agency,1.8,0,0,1,,,,,,
50287,5,Apartment,37,1790.7,"$575,737.82 ",C0184,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,1,Website,-0.2,1,0,0,,,,,,
50290,5,Apartment,38,1283.87,"$379,665.90 ",C1063,Individual,1,0,F,USA,2,New York,Investment,8,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
50295,5,Apartment,39,591.14,"$186,077.63 ",C1341,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
50340,5,Apartment,44,806.03,"$199,052.96 ",C1829,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
50346,5,Apartment,44,806.03,"$204,999.29 ",C0750,Individual,1,0,F,USA,2,Nevada,Investment,4,0,1,No,1,Agency,-0.2,0,0,1,,,,,,
50389,5,Apartment,46,1272.95,"$343,500.43 ",C1374,Company,0,1,M,France,7,Ile-de-France,Home,26,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
50425,5,Apartment,49,795.75,"$203,817.34 ",C0098,Individual,1,0,F,Russia,10,Saint Petersburg,Home,46,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
60044,6,Apartment,4,1925.28,"$487,921.83 ",C0669,Individual,1,0,F,Canada,4,British Columbia,Home,9,1,0,No,3,Agency,1.8,0,0,1,,,,,,
60083,6,Apartment,7,1075.42,"$327,614.46 ",C1609,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,2,Website,0.8,1,0,0,,,,,,
60103,6,Apartment,8,986.97,"$334,482.01 ",C0704,Individual,1,0,F,USA,2,Georgia,Home,24,1,0,No,4,Agency,2.8,0,0,1,,,,,,
60125,6,Apartment,10,942.08,"$257,759.96 ",C0162,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
60134,6,Apartment,11,1719.85,"$542,668.47 ",C0180,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
60223,6,Apartment,20,1897.17,"$495,367.08 ",C1014,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
60226,6,Apartment,21,833.23,"$304,037.29 ",C0795,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
60284,6,Apartment,31,1768.9,"$586,091.18 ",C1856,Company,0,1,M,USA,2,Virginia,Home,2,1,0,No,2,Website,0.8,1,0,0,,,,,,
60340,6,Apartment,37,1721.96,"$600,992.42 ",C0564,Individual,1,0,M,USA,2,Texas,Home,49,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
60370,6,Apartment,42,1766.89,"$574,929.03 ",C0064,Individual,1,0,M,UK,3,Northern Ireland,Investment,37,0,1,No,4,Agency,2.8,0,0,1,,,,,,
60387,6,Apartment,44,842.69,"$222,108.32 ",C0457,Individual,1,0,M,UK,3,Wales,Investment,51,0,1,No,1,Agency,-0.2,0,0,1,,,,,,
60393,6,Office,46,1870.54,"$553,675.21 ",C1982,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,4,Website,2.8,1,0,0,,,,,,
60449,6,Office,53,1170.96,"$410,695.68 ",C1435,Individual,1,0,M,USA,2,Texas,Investment,49,0,1,No,2,Agency,0.8,0,0,1,,,,,,
60474,6,Apartment,55,562.37,"$173,084.07 ",C1462,Individual,1,0,F,Germany,8,Hamburg,Investment,57,0,1,No,3,Agency,1.8,0,0,1,,,,,,
70012,7,Apartment,3,888.5,"$292,195.46 ",C1305,Individual,1,0,F,USA,2,Georgia,Home,24,1,0,No,4,Website,2.8,1,0,0,,,,,,
70048,7,Apartment,8,1561.28,"$470,603.40 ",C0509,Individual,1,0,M,Belgium,5,Wallonia,Home,52,1,0,No,3,Website,1.8,1,0,0,,,,,,
70160,7,Apartment,19,751.07,"$245,886.58 ",C0760,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,3,Website,1.8,1,0,0,,,,,,
70173,7,Apartment,20,1160.82,"$399,084.27 ",C0293,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,4,Website,2.8,1,0,0,,,,,,
70180,7,Apartment,20,1160.82,"$337,242.59 ",C1694,Individual,1,0,F,USA,2,Virginia,Home,2,1,0,No,5,Agency,3.8,0,0,1,,,,,,
70197,7,Apartment,22,1914.21,"$541,890.18 ",C1243,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,1,Website,-0.2,1,0,0,,,,,,
70222,7,Apartment,25,573.8,"$194,575.52 ",C1160,Individual,1,0,M,USA,2,Florida,Home,23,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
70345,7,Apartment,41,1093.92,"$356,161.33 ",C1476,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
70354,7,Apartment,41,1093.92,"$377,039.12 ",C0601,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
70468,7,Apartment,55,601.23,"$212,513.83 ",C1134,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,1,Website,-0.2,1,0,0,,,,,,
80032,8,Apartment,4,1934.75,"$562,008.09 ",C0627,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,No,3,Agency,1.8,0,0,1,,,,,,
80074,8,Apartment,8,1552.34,"$518,735.40 ",C0473,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Agency,1.8,0,0,1,,,,,,
80133,8,Office,16,424.09,"$114,987.30 ",C1760,Individual,1,0,F,Belgium,5,Brussels,Home,17,1,0,No,2,Website,0.8,1,0,0,,,,,,
80136,8,Apartment,16,424.09,"$133,385.68 ",C0533,Individual,1,0,M,USA,2,Nevada,Investment,4,0,1,No,1,Agency,-0.2,0,0,1,,,,,,
80186,8,Office,26,1625.38,"$579,412.56 ",C1654,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
80208,8,Apartment,28,1431.61,"$429,778.33 ",C1728,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,Yes,3,Client,1.8,0,1,0,,,,,,
80209,8,Apartment,28,1431.61,"$436,529.91 ",C0331,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,3,Agency,1.8,0,0,1,,,,,,
80281,8,Apartment,33,1809.87,"$629,276.73 ",C0790,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
80342,8,Apartment,39,1290.89,"$446,169.39 ",C1000,Individual,1,0,F,USA,2,Utah,Home,3,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
80363,8,Office,43,1490.59,"$517,271.54 ",C1407,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
80417,8,Apartment,47,543.08,"$152,252.04 ",C1687,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,4,Website,2.8,1,0,0,,,,,,
80464,8,Apartment,55,1300.05,"$293,754.17 ",C1371,Individual,1,0,M,UK,3,England,Home,21,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
80466,8,Apartment,55,1300.05,"$410,171.80 ",C1241,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
80483,8,Apartment,56,1874.7,"$535,453.26 ",C1934,Individual,1,0,M,France,7,Ile-de-France,Investment,26,0,1,Yes,4,Client,2.8,0,1,0,,,,,,
90012,9,Apartment,1,832.35,"$232,726.96 ",C0292,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
90027,9,Office,6,1821.59,"$498,028.07 ",C1981,Individual,1,0,F,Canada,4,Quebec,Home,5,1,0,No,5,Agency,3.8,0,0,1,,,,,,
90040,9,Office,7,697.68,"$242,154.43 ",C1590,Company,0,1,F,USA,2,Oregon,Home,6,1,0,No,1,Website,-0.2,1,0,0,,,,,,
90041,9,Apartment,8,1315.55,"$369,604.60 ",C1030,Individual,1,0,F,USA,2,Ohio,Home,41,1,0,No,4,Website,2.8,1,0,0,,,,,,
90044,9,Apartment,8,1315.55,"$413,870.18 ",C1095,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Agency,1.8,0,0,1,,,,,,
90045,9,Apartment,8,1315.55,"$332,067.85 ",C0221,Company,0,1,F,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
90050,9,Apartment,8,1315.55,"$317,799.98 ",C1595,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
90112,9,Apartment,17,1481.32,"$399,912.07 ",C1923,Individual,1,0,F,Mexico,9,Jalisco,Investment,27,0,1,Yes,1,Client,-0.2,0,1,0,,,,,,
90155,9,Apartment,24,914.61,"$252,664.87 ",C0563,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
90156,9,Apartment,24,914.61,"$288,228.27 ",C1611,Individual,1,0,F,USA,2,Nevada,Investment,4,0,1,No,4,Website,2.8,1,0,0,,,,,,
90176,9,Apartment,26,1038.39,"$299,753.36 ",C0949,Individual,1,0,F,USA,2,Colorado,Investment,20,0,1,Yes,5,Client,3.8,0,1,0,,,,,,
90180,9,Apartment,27,1207.33,"$318,135.46 ",C1251,Individual,1,0,M,USA,2,Texas,Investment,49,0,1,No,5,Website,3.8,1,0,0,,,,,,
90203,9,Apartment,30,1250.17,"$408,434.17 ",C1166,Individual,1,0,M,USA,2,New York,Investment,8,0,1,No,1,Website,-0.2,1,0,0,,,,,,
90263,9,Apartment,34,1577.36,"$564,424.34 ",C0144,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
90270,9,Apartment,35,1376.88,"$456,333.23 ",C1901,Individual,1,0,M,Canada,4,British Columbia,Home,9,1,0,No,4,Agency,2.8,0,0,1,,,,,,
90333,9,Apartment,40,1090.32,"$273,525.85 ",C0798,Company,0,1,M,USA,2,Nevada,Home,4,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
90384,9,Office,45,786.13,"$255,671.55 ",C1628,Company,0,1,F,France,7,Normandy,Home,34,1,0,Yes,4,Website,2.8,1,0,0,,,,,,
90422,9,Apartment,53,599.72,"$170,472.55 ",C0435,Individual,1,0,F,Australia,1,New South Wales,Home,33,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
90446,9,Apartment,56,1516.4,"$418,981.24 ",C0165,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
